duplication_type	trajectory	role	log2_TPM_plus_1
TD	Con	P	3.3341997130616905
TD	Con	P	4.436212976064974
TD	Con	P	3.708783176670427
TD	Con	P	3.9810119015310574
TD	Con	P	3.620547938071153
TD	Con	P	0.22522741517860517
TD	Con	P	4.154926622635906
TD	Con	P	4.45944519302223
TD	Con	P	2.228349257343978
TD	Con	C	5.241927076889886
TD	Con	C	3.4967766718473126
TD	Con	C	4.686226986816197
TD	Con	C	5.214940249446776
TD	Con	C	2.9125461135750723
TD	Con	C	1.8389600339438652
TD	Con	C	6.50166207421254
TD	Con	C	3.476987328155129
TD	Con	C	2.318534350084761
TD	Con	C	4.235622784851748
TD	Con	C	6.151601169124489
TD	Con	C	5.390635869482255
TD	Con	C	7.508342646602347
TD	Con	C	5.151059246432043
TD	Con	C	3.7432452498472575
TD	Con	C	2.2047881353466923
TD	Con	C	3.0382608386010785
TD	Con	C	5.322424993702264
TD	Con	C	4.6122232834839725
TD	Con	C	4.284280142714162
TD	Con	C	3.365405196548445
TD	Con	C	6.16094071049576
TD	Con	C	0.6514448545425024
TD	Con	C	5.904650403677188
TD	Con	C	4.928109587803773
TD	Con	C	1.7131262484094558
TD	Con	C	4.512889950258819
TD	Con	C	3.6086973309246533
TD	Con	C	7.351136078676321
TD	Con	C	2.9329387706870844
TD	Con	C	4.92706239750882
TD	Con	C	5.015686300017137
TD	Con	C	2.6501182263490843
TD	Con	C	2.44749584136601
TD	Con	C	4.47380123893772
TD	Con	C	5.4761758004241345
TD	Con	C	5.324575048388093
TD	Con	C	3.599760037321407
TD	Con	C	4.709097987778215
TD	Con	C	6.0378821729992325
TD	Con	C	1.8120687414363124
TD	Con	C	5.0217485642168915
TD	Con	C	0.4009619321772066
TD	Con	C	3.5096426001418823
TD	Con	C	3.6311721460449093
TD	Con	C	9.446727852994343
TD	Con	C	5.350346386807252
TD	Con	C	2.4240319278234743
TD	Con	C	7.08731538002679
TD	Con	C	7.764106201085834
TD	Con	C	5.658804080144359
TD	Con	C	7.198744089119158
TD	Con	C	7.6425721549456025
TD	Con	C	5.1978581262380885
TD	Con	C	7.07960262133194
TD	Con	C	6.39051486626196
TD	Con	C	3.231784437155932
TD	Con	C	1.3389688705784546
TD	Con	C	2.937733421613463
TD	Con	C	9.351324680897637
TD	Con	C	6.984579731603979
TD	Con	C	5.118213798819057
TD	Con	C	5.519131816300144
TD	Con	C	3.686423525365817
TD	Con	C	5.749741709441279
TD	Con	C	5.745812094660061
TD	Con	C	3.451119919631731
TD	Con	C	4.8203164672549175
TD	Con	C	4.627974166962392
TD	Con	C	7.312666377497745
TD	Con	C	4.311578229660235
TD	Con	C	6.135522625625807
TD	Con	C	6.308056364686591
TD	Con	C	3.195130679010948
TD	Con	C	4.361346026290064
TD	Con	C	3.917838042957235
TD	Con	C	3.4886179845393444
TD	Con	C	6.620283583764571
TD	Con	C	4.636956600363158
TD	Con	C	5.467040054961135
TD	Con	C	2.8905660205780888
TD	Con	C	4.428214932696971
TD	Con	C	0.4347961597962508
TD	Con	C	4.3935232178939705
TD	Con	C	5.0768353814293885
TD	Con	C	1.378913764684301
TD	Con	A	3.662223428769679
TD	Con	A	3.6972538212249733
TD	Con	A	5.272559495130602
TD	Con	A	5.549208655548061
TD	Con	A	2.7135565968518827
TD	Con	A	3.5463159080502753
TD	Con	A	8.54162690228024
TD	Con	A	6.67510169279216
TD	Con	A	6.816041072421127
TD	Con	A	5.78872089457966
TD	Con	A	7.574019009052609
TD	Con	A	6.571751971130404
TD	Con	A	7.699706293552239
TD	Con	A	5.859492371456735
TD	Con	A	5.084577672767001
TD	Con	A	3.390183129373052
TD	Con	A	4.8484195592949515
TD	Con	A	8.410290834889498
TD	Con	A	4.700505479491239
TD	Con	A	5.147622952477284
TD	Con	A	3.4354021940585593
TD	Con	A	3.6012262765515017
TD	Con	A	1.4845315632762657
TD	Con	A	7.163055059160042
TD	Con	A	5.348608166579164
TD	Con	A	5.900548301415627
TD	Con	A	5.487717395513554
TD	Con	A	5.081582328886207
TD	Con	A	9.164344424846046
TD	Con	A	4.935986494630365
TD	Con	A	7.3876544586250485
TD	Con	A	4.833563587046964
TD	Con	A	5.982538934378559
TD	Con	A	5.496881040239498
TD	Con	A	5.9753998253160185
TD	Con	A	6.116780349905916
TD	Con	A	5.668348736130892
TD	Con	A	5.581796697365492
TD	Con	A	6.510250887219484
TD	Con	A	5.312512537370633
TD	Con	A	3.340679972758979
TD	Con	A	5.679745591954787
TD	Con	A	0.6666552588791717
TD	Con	A	4.709564561842362
TD	Con	A	5.263790695733202
TD	Con	A	10.12846242062679
TD	Con	A	7.398603010557512
TD	Con	A	4.220243860154914
TD	Con	A	8.357469152104185
TD	Con	A	8.646941450264693
TD	Con	A	7.357723207466367
TD	Con	A	7.225443890991079
TD	Con	A	9.164344424846046
TD	Con	A	6.238897142963469
TD	Con	A	8.69667896995859
TD	Con	A	5.886622800488594
TD	Con	A	5.209549152200857
TD	Con	A	2.572478017288241
TD	Con	A	5.437914837697326
TD	Con	A	9.27199702270786
TD	Con	A	7.255306930372245
TD	Con	A	5.110220194625759
TD	Con	A	7.4583174757863
TD	Con	A	3.1916557638490937
TD	Con	A	7.236172811048625
TD	Con	A	6.264746624185198
TD	Con	A	3.031269407876719
TD	Con	A	5.581796697365492
TD	Con	A	5.7182425292360195
TD	Con	A	8.142565036448135
TD	Con	A	2.3732014379392306
TD	Con	A	8.54162690228024
TD	Con	A	7.378716278091155
TD	Con	A	4.521721963833317
TD	Con	A	5.393453446958966
TD	Con	A	5.769136705276204
TD	Con	A	3.340679972758979
TD	Con	A	7.255306930372245
TD	Con	A	5.228118961214243
TD	Con	A	6.363400294715472
TD	Con	A	3.2330262955401823
TD	Con	A	4.468601823003384
TD	Con	A	0.6666552588791717
TD	Con	A	5.867220861866285
TD	Con	A	6.708468138209101
TD	Con	A	1.4658575644775629
TD	Neo(C)	P	5.518979529080395
TD	Neo(C)	P	5.73206372656958
TD	Neo(C)	P	5.632605914954053
TD	Neo(C)	P	4.01575679077808
TD	Neo(C)	P	6.785231646715621
TD	Neo(C)	P	5.906716227360957
TD	Neo(C)	P	4.567161146272616
TD	Neo(C)	P	8.01007021147574
TD	Neo(C)	P	5.526916850151128
TD	Neo(C)	P	1.1612916751854272
TD	Neo(C)	P	4.346885296371959
TD	Neo(C)	P	6.521460651832153
TD	Neo(C)	P	5.02751650846414
TD	Neo(C)	P	2.5695377146889733
TD	Neo(C)	P	4.521847455075193
TD	Neo(C)	P	6.835984633593165
TD	Neo(C)	P	3.185258001306367
TD	Neo(C)	P	7.898000867527942
TD	Neo(C)	P	4.625329285209084
TD	Neo(C)	P	5.135765860868899
TD	Neo(C)	P	4.106645137043597
TD	Neo(C)	P	4.032715782840771
TD	Neo(C)	P	6.274185044784471
TD	Neo(C)	P	0.839248945634976
TD	Neo(C)	P	3.251594432310201
TD	Neo(C)	P	3.717256698821055
TD	Neo(C)	P	4.66689137912289
TD	Neo(C)	P	7.448471107614412
TD	Neo(C)	P	5.2898755474728265
TD	Neo(C)	P	5.555400062788869
TD	Neo(C)	P	4.9916086356964255
TD	Neo(C)	P	5.678987918146309
TD	Neo(C)	P	5.0629444945736175
TD	Neo(C)	P	8.012888956583122
TD	Neo(C)	P	2.3605768488563017
TD	Neo(C)	P	5.66311002950535
TD	Neo(C)	P	4.490398992790493
TD	Neo(C)	P	6.908749114058822
TD	Neo(C)	P	1.887765959781576
TD	Neo(C)	P	6.517259394548541
TD	Neo(C)	P	2.973195120581559
TD	Neo(C)	P	6.771135132661646
TD	Neo(C)	P	4.075570851526141
TD	Neo(C)	P	0.4936249624653032
TD	Neo(C)	P	3.4862632189890443
TD	Neo(C)	P	0.9004684484290281
TD	Neo(C)	P	2.2843144854186628
TD	Neo(C)	P	3.4814558450473263
TD	Neo(C)	C	0.3880306068856
TD	Neo(C)	C	1.7710003272757706
TD	Neo(C)	C	1.070188710632951
TD	Neo(C)	C	2.6695365713362387
TD	Neo(C)	C	0.08251980005071627
TD	Neo(C)	C	3.730639937803859
TD	Neo(C)	C	0.4058782098542882
TD	Neo(C)	C	0.04279490209216797
TD	Neo(C)	C	2.8913466614045205
TD	Neo(C)	C	4.0369601148487435
TD	Neo(C)	C	0.23498438616994194
TD	Neo(C)	C	6.2062281602602445
TD	Neo(C)	C	2.520538078563281
TD	Neo(C)	C	1.9634296093642285
TD	Neo(C)	C	0.09970163805393231
TD	Neo(C)	C	3.4357571686291983
TD	Neo(C)	C	0.2660512908802316
TD	Neo(C)	C	0.03300450788990899
TD	Neo(C)	C	2.869312541433441
TD	Neo(C)	C	2.2202961058434556
TD	Neo(C)	C	0.007301965020345016
TD	Neo(C)	C	0.010373344824298188
TD	Neo(C)	C	0.13920555528075643
TD	Neo(C)	C	0.38280833395227626
TD	Neo(C)	C	2.4543671429079335
TD	Neo(C)	C	0.008212685354686161
TD	Neo(C)	C	0.01805037931679224
TD	Neo(C)	C	0.21206749874023606
TD	Neo(C)	C	1.7763879358675594
TD	Neo(C)	C	2.8774956989654723
TD	Neo(C)	C	0.2587170995092635
TD	Neo(C)	C	1.9308585503884466
TD	Neo(C)	C	0.4948820106631134
TD	Neo(C)	C	2.4791691108172587
TD	Neo(C)	C	0.11802276980039016
TD	Neo(C)	C	0.013297166742509059
TD	Neo(C)	C	0.14565267649174782
TD	Neo(C)	C	3.962665757122225
TD	Neo(C)	C	0.018907828239995886
TD	Neo(C)	C	0.21404665725493588
TD	Neo(C)	C	0.3849092716902142
TD	Neo(C)	C	4.3710752928852274
TD	Neo(C)	C	0.3735036330100655
TD	Neo(C)	C	1.4487964004085496
TD	Neo(C)	C	0.15011835235467155
TD	Neo(C)	C	3.906995684099765
TD	Neo(C)	C	2.2035883293477307
TD	Neo(C)	C	0.05342649323977143
TD	Neo(C)	A	1.7867736561260905
TD	Neo(C)	A	6.719018097096761
TD	Neo(C)	A	4.59770491088538
TD	Neo(C)	A	5.333750020703376
TD	Neo(C)	A	7.32487323703082
TD	Neo(C)	A	6.907405668009675
TD	Neo(C)	A	5.209549152200857
TD	Neo(C)	A	10.601565416425693
TD	Neo(C)	A	0.34075461554238246
TD	Neo(C)	A	0.64413408378151
TD	Neo(C)	A	7.209872943656285
TD	Neo(C)	A	7.512137815100085
TD	Neo(C)	A	6.7019355189062235
TD	Neo(C)	A	3.678780849321322
TD	Neo(C)	A	7.653211531071443
TD	Neo(C)	A	7.7628847841728845
TD	Neo(C)	A	4.871698944721282
TD	Neo(C)	A	8.37994128016959
TD	Neo(C)	A	5.161850600339249
TD	Neo(C)	A	6.133538476451531
TD	Neo(C)	A	4.220964941486133
TD	Neo(C)	A	0.8092545932765509
TD	Neo(C)	A	6.1653583910921785
TD	Neo(C)	A	2.8981584233656665
TD	Neo(C)	A	4.342374918869199
TD	Neo(C)	A	3.1146218619081307
TD	Neo(C)	A	6.115799429568447
TD	Neo(C)	A	7.568379993132206
TD	Neo(C)	A	5.767565527395746
TD	Neo(C)	A	6.170847219933391
TD	Neo(C)	A	5.759055242093269
TD	Neo(C)	A	4.84533955954849
TD	Neo(C)	A	5.466660033253739
TD	Neo(C)	A	6.689618344801993
TD	Neo(C)	A	2.8516066718263646
TD	Neo(C)	A	6.170847219933391
TD	Neo(C)	A	4.8695567074377895
TD	Neo(C)	A	8.693731538624629
TD	Neo(C)	A	1.9916646006311924
TD	Neo(C)	A	7.512137815100085
TD	Neo(C)	A	6.7019355189062235
TD	Neo(C)	A	10.708523123798257
TD	Neo(C)	A	5.126587366331954
TD	Neo(C)	A	1.2049533605251281
TD	Neo(C)	A	5.342021470324783
TD	Neo(C)	A	3.02291297475445
TD	Neo(C)	A	2.867563386972242
TD	Neo(C)	A	4.8596199023615325
TD	Neo(P)	P	0.00955093645307515
TD	Neo(P)	P	0.5221984041522378
TD	Neo(P)	P	0.08839898797992148
TD	Neo(P)	P	0.14419346043598116
TD	Neo(P)	P	0.27534403441936905
TD	Neo(P)	P	0.15751827659599113
TD	Neo(P)	P	0.13980453509848298
TD	Neo(P)	P	3.1292269018865406
TD	Neo(P)	P	2.199093056827192
TD	Neo(P)	P	0.013437961580204017
TD	Neo(P)	P	0.6300388486432007
TD	Neo(P)	P	0.023684961833416347
TD	Neo(P)	P	2.1865749829842875
TD	Neo(P)	P	2.155814469769092
TD	Neo(P)	P	2.5407633950036077
TD	Neo(P)	P	0.9340893226163041
TD	Neo(P)	P	1.3314576768652207
TD	Neo(P)	P	0.047617024085819984
TD	Neo(P)	P	1.4458265339690297
TD	Neo(P)	P	3.8142460103793714
TD	Neo(P)	P	0.07448534170586374
TD	Neo(P)	P	0.31683737482636454
TD	Neo(P)	P	0.02745747164279638
TD	Neo(P)	P	3.1832391098212365
TD	Neo(P)	P	0.6606851208127885
TD	Neo(P)	P	2.001450921930087
TD	Neo(P)	P	0.003343415801199868
TD	Neo(P)	P	0.6310853412896974
TD	Neo(P)	P	1.0612839271112087
TD	Neo(P)	P	2.5693876740439046
TD	Neo(P)	P	0.22658641679743258
TD	Neo(P)	P	0.07014656830258323
TD	Neo(P)	C	3.5363255977225245
TD	Neo(P)	C	3.4890527916286134
TD	Neo(P)	C	6.653371501818577
TD	Neo(P)	C	4.577207748925432
TD	Neo(P)	C	1.1962974273175084
TD	Neo(P)	C	4.946693755330588
TD	Neo(P)	C	4.246163867511011
TD	Neo(P)	C	3.4969586300510294
TD	Neo(P)	C	4.983735001626159
TD	Neo(P)	C	4.970858630464351
TD	Neo(P)	C	6.692345294625067
TD	Neo(P)	C	5.856713657046377
TD	Neo(P)	C	4.21476874411734
TD	Neo(P)	C	4.788970202484402
TD	Neo(P)	C	3.7897438382041635
TD	Neo(P)	C	6.609609989622274
TD	Neo(P)	C	2.2781300506065154
TD	Neo(P)	C	2.6230414372841513
TD	Neo(P)	C	4.21579915263106
TD	Neo(P)	C	0.5954225006564142
TD	Neo(P)	C	5.341808422850685
TD	Neo(P)	C	2.260953421117129
TD	Neo(P)	C	4.377288872025835
TD	Neo(P)	C	3.5144406071100343
TD	Neo(P)	C	4.07256774059837
TD	Neo(P)	C	3.9865511323049136
TD	Neo(P)	C	4.913486540234602
TD	Neo(P)	C	4.6015622528429185
TD	Neo(P)	C	0.5770202835573437
TD	Neo(P)	C	5.649126076371444
TD	Neo(P)	C	4.6110503105224465
TD	Neo(P)	C	2.7202269811912205
TD	Neo(P)	A	5.217787856051947
TD	Neo(P)	A	5.527181081175123
TD	Neo(P)	A	6.2858690401346875
TD	Neo(P)	A	5.9753998253160185
TD	Neo(P)	A	2.1904311801123586
TD	Neo(P)	A	4.405561188030164
TD	Neo(P)	A	5.2461944605910515
TD	Neo(P)	A	6.635940369530595
TD	Neo(P)	A	3.4261815457048526
TD	Neo(P)	A	3.726962005284294
TD	Neo(P)	A	5.085996211780344
TD	Neo(P)	A	8.139792877017861
TD	Neo(P)	A	6.291929141822928
TD	Neo(P)	A	5.482046502132305
TD	Neo(P)	A	4.243219920437161
TD	Neo(P)	A	7.115263391395358
TD	Neo(P)	A	4.335397810832309
TD	Neo(P)	A	3.900723714511204
TD	Neo(P)	A	5.388528124265955
TD	Neo(P)	A	0.44918118373270377
TD	Neo(P)	A	5.307023457201203
TD	Neo(P)	A	4.577762920541801
TD	Neo(P)	A	4.050132037485029
TD	Neo(P)	A	2.295371759484949
TD	Neo(P)	A	6.434542886504249
TD	Neo(P)	A	2.9153679229885525
TD	Neo(P)	A	5.574849361493817
TD	Neo(P)	A	4.722200722706767
TD	Neo(P)	A	1.0006722594613429
TD	Neo(P)	A	5.432528816553354
TD	Neo(P)	A	4.43776919178712
TD	Neo(P)	A	3.8739126713442467
TD	Spe	P	0.007833926138724662
TD	Spe	P	0.9452849458379906
TD	Spe	P	0.2545682443999541
TD	Spe	P	0.8350249048427756
TD	Spe	P	0.8642129591317979
TD	Spe	P	3.9120628802773902
TD	Spe	P	7.997034008911878
TD	Spe	P	3.6671653543654097
TD	Spe	P	2.5217266847373994
TD	Spe	P	4.0695903431209075
TD	Spe	P	0.9736057655342549
TD	Spe	P	2.2070339009885127
TD	Spe	P	3.3333915780607057
TD	Spe	P	0.3305499866753493
TD	Spe	P	0.4543208574479109
TD	Spe	P	6.4812583027396204
TD	Spe	P	0.3638203540693674
TD	Spe	P	1.7893334904322158
TD	Spe	P	0.30927360588835856
TD	Spe	P	0.07763404619735285
TD	Spe	P	2.9986136856703225
TD	Spe	P	0.0834993254728825
TD	Spe	P	0.9129364595074956
TD	Spe	P	0.089800036635147
TD	Spe	P	0.37840323209309273
TD	Spe	P	2.0588472335253143
TD	Spe	P	1.7743935740049754
TD	Spe	P	2.472041940142231
TD	Spe	P	0.3849971049924219
TD	Spe	P	6.067731585371946
TD	Spe	P	0.019400417195504293
TD	Spe	P	2.362108269595775
TD	Spe	P	4.031588533747239
TD	Spe	P	2.8299646732530066
TD	Spe	P	0.10950900057335676
TD	Spe	P	0.019268744422214178
TD	Spe	P	1.059723404020354
TD	Spe	P	0.8574791816444501
TD	Spe	P	0.3255312909654373
TD	Spe	P	0.34419580656197735
TD	Spe	P	0.26192069639906457
TD	Spe	P	3.583419835984115
TD	Spe	P	5.142447319569213
TD	Spe	P	0.01798412658987711
TD	Spe	P	0.32131934152403957
TD	Spe	P	0.5762112336722446
TD	Spe	P	8.44027940204902
TD	Spe	P	4.52025868143109
TD	Spe	P	0.1677880171320753
TD	Spe	P	3.5112672995890257
TD	Spe	P	4.126095938428281
TD	Spe	P	1.0922799544821318
TD	Spe	P	3.6533818734518486
TD	Spe	P	1.775652575053179
TD	Spe	P	1.1482677410872342
TD	Spe	P	4.387830943145954
TD	Spe	P	2.283884346673621
TD	Spe	P	3.2213391013943924
TD	Spe	P	0.20993699031234087
TD	Spe	P	1.3931791184270352
TD	Spe	P	0.27809103679209274
TD	Spe	P	0.02144537711959174
TD	Spe	P	3.1600533806275135
TD	Spe	P	0.249019296304437
TD	Spe	P	0.08585857795297638
TD	Spe	P	0.6314822756118154
TD	Spe	P	0.26541789203750976
TD	Spe	P	2.7205926933368416
TD	Spe	P	0.2555855299040821
TD	Spe	P	0.026112122206174232
TD	Spe	P	0.6136253150457438
TD	Spe	P	1.6491359371402505
TD	Spe	P	2.596899968814903
TD	Spe	P	0.7686028662167848
TD	Spe	P	0.08622577994243351
TD	Spe	P	5.982272518407016
TD	Spe	P	1.4823807293854505
TD	Spe	P	0.2891939119462939
TD	Spe	P	1.6994294039509619
TD	Spe	P	2.5488344002047216
TD	Spe	P	0.3864361097012107
TD	Spe	P	0.13166344990940507
TD	Spe	P	1.9496614239689067
TD	Spe	P	1.0848232946904708
TD	Spe	P	2.2595255454448715
TD	Spe	P	0.18613370980788074
TD	Spe	P	2.216109839471667
TD	Spe	P	3.3061090461224243
TD	Spe	P	0.26143513385935796
TD	Spe	P	1.2156050882064402
TD	Spe	P	1.292963105205135
TD	Spe	P	4.385116601255034
TD	Spe	P	1.625381941250512
TD	Spe	P	0.006480436532339087
TD	Spe	P	3.5454715954691025
TD	Spe	P	2.103294243691912
TD	Spe	P	3.914271139295277
TD	Spe	P	1.3783716935450505
TD	Spe	P	1.3403661934941984
TD	Spe	P	0.035222949005243136
TD	Spe	P	3.3176405566483087
TD	Spe	P	0.014388384117475549
TD	Spe	P	0.8107688302855358
TD	Spe	P	1.358556146170509
TD	Spe	P	2.2525733997616615
TD	Spe	P	0.008363300589544024
TD	Spe	P	5.909626107497709
TD	Spe	P	0.47947168018406117
TD	Spe	P	0.36295907370035824
TD	Spe	P	0.015735667695518263
TD	Spe	P	1.0367076351334064
TD	Spe	P	7.430568630280913
TD	Spe	P	0.8001480707207685
TD	Spe	P	0.31290192493594404
TD	Spe	P	2.1514034388815144
TD	Spe	P	3.1461492289875497
TD	Spe	P	2.657075162992824
TD	Spe	P	0.9080255820943564
TD	Spe	P	3.392838782670674
TD	Spe	P	3.9174815311703717
TD	Spe	P	1.1373683194021489
TD	Spe	P	0.4851155836689509
TD	Spe	P	0.07452256227148764
TD	Spe	P	3.0225837128322595
TD	Spe	P	6.1892904355800304
TD	Spe	P	0.816435188280982
TD	Spe	P	3.217142548829695
TD	Spe	P	0.3917625884096316
TD	Spe	P	2.9552322587836963
TD	Spe	P	0.5608848075525454
TD	Spe	P	4.412416922199624
TD	Spe	P	0.003613029869554297
TD	Spe	P	1.7956985234111218
TD	Spe	P	1.0004683189702757
TD	Spe	P	1.4832732864243268
TD	Spe	P	0.4474630004817803
TD	Spe	P	4.540454348531906
TD	Spe	P	0.5211190999242774
TD	Spe	P	0.14318005733967742
TD	Spe	P	1.0091227116806791
TD	Spe	C	1.9381184559057578
TD	Spe	C	3.523803953079907
TD	Spe	C	0.27211817082524475
TD	Spe	C	0.8909995387705445
TD	Spe	C	2.0151537322559268
TD	Spe	C	2.2605638304110216
TD	Spe	C	4.478367277588279
TD	Spe	C	0.42107676649051484
TD	Spe	C	0.02720903049285266
TD	Spe	C	1.4468994314141017
TD	Spe	C	4.25671752214166
TD	Spe	C	3.1246818166452286
TD	Spe	C	0.021063204582361907
TD	Spe	C	0.004628427700405617
TD	Spe	C	0.20250193510154302
TD	Spe	C	8.153105253992257
TD	Spe	C	0.2767747558992235
TD	Spe	C	0.02788889786066639
TD	Spe	C	0.03695761004507853
TD	Spe	C	0.6489939509005133
TD	Spe	C	3.5164235375163453
TD	Spe	C	1.1984235363365574
TD	Spe	C	0.9195251830570527
TD	Spe	C	2.650724126332619
TD	Spe	C	0.09131641836350073
TD	Spe	C	0.009902499373627817
TD	Spe	C	2.91819742496307
TD	Spe	C	7.722751933696482
TD	Spe	C	9.212397074342032
TD	Spe	C	0.606104691188568
TD	Spe	C	2.3760369446913083
TD	Spe	C	0.018099532599788366
TD	Spe	C	2.362510192939294
TD	Spe	C	1.622115638381781
TD	Spe	C	3.463027728238715
TD	Spe	C	0.00343936964326062
TD	Spe	C	1.3550981349340572
TD	Spe	C	0.003585686966348806
TD	Spe	C	3.205522924182784
TD	Spe	C	3.3476844338892717
TD	Spe	C	1.948553317508512
TD	Spe	C	0.09202990982066767
TD	Spe	C	2.18727573454856
TD	Spe	C	3.665368760036377
TD	Spe	C	0.028683243175551456
TD	Spe	C	0.9566229601794369
TD	Spe	C	1.0115934372700903
TD	Spe	C	3.6730614019617027
TD	Spe	C	0.434396933128997
TD	Spe	C	0.0905386673392408
TD	Spe	C	0.8086596274358895
TD	Spe	C	0.2388060138856466
TD	Spe	C	2.789996554629382
TD	Spe	C	1.504917967878386
TD	Spe	C	1.4471376369713478
TD	Spe	C	0.19252875596543154
TD	Spe	C	0.8120946934790056
TD	Spe	C	0.2487408628904329
TD	Spe	C	0.3577980159277129
TD	Spe	C	1.2312493974058092
TD	Spe	C	1.3915673928268046
TD	Spe	C	0.7031172414672064
TD	Spe	C	5.143882873954982
TD	Spe	C	0.013529435126254522
TD	Spe	C	3.8371071277043
TD	Spe	C	0.20243464826180593
TD	Spe	C	4.82991000060186
TD	Spe	C	0.30305047446751443
TD	Spe	C	1.2879052553676482
TD	Spe	C	4.021655626577868
TD	Spe	C	1.318685507064474
TD	Spe	C	1.4433844840860166
TD	Spe	C	3.5385262031996523
TD	Spe	C	0.7856564222114512
TD	Spe	C	3.471304016071421
TD	Spe	C	8.327186257059653
TD	Spe	C	1.94102384203692
TD	Spe	C	1.018484390027747
TD	Spe	C	2.4244159367587566
TD	Spe	C	0.3165269342332274
TD	Spe	C	0.26187958735754896
TD	Spe	C	0.15592707640080286
TD	Spe	C	2.9444290083759146
TD	Spe	C	3.2134024997321884
TD	Spe	C	1.1254271646122525
TD	Spe	C	3.150876341541771
TD	Spe	C	0.006042080684537643
TD	Spe	C	4.77197644819074
TD	Spe	C	0.19470506747011343
TD	Spe	C	2.6732627295274733
TD	Spe	C	2.053741291617706
TD	Spe	C	0.5280281432113829
TD	Spe	C	0.7500895000785995
TD	Spe	C	0.1881381896487883
TD	Spe	C	2.651262715950665
TD	Spe	C	3.768327157750938
TD	Spe	C	0.9723687923488711
TD	Spe	C	0.25974552304829324
TD	Spe	C	3.172752662631049
TD	Spe	C	8.360807326686691
TD	Spe	C	0.23248230177131785
TD	Spe	C	0.49287420571993434
TD	Spe	C	2.3406126841420156
TD	Spe	C	1.2515223778872093
TD	Spe	C	3.8179571703672717
TD	Spe	C	0.0028369136579875108
TD	Spe	C	0.0520434628893518
TD	Spe	C	4.093220701766521
TD	Spe	C	0.9706778458402334
TD	Spe	C	0.17186759099096333
TD	Spe	C	0.2769041557882751
TD	Spe	C	1.253254121109919
TD	Spe	C	0.14256505176392614
TD	Spe	C	1.7043183088322482
TD	Spe	C	3.4202677402810138
TD	Spe	C	3.7575844758850288
TD	Spe	C	1.9875987656596281
TD	Spe	C	0.37443228242658844
TD	Spe	C	0.026872752820670857
TD	Spe	C	3.9229255628468476
TD	Spe	C	1.7179977598772989
TD	Spe	C	1.1813757939039402
TD	Spe	C	1.2994880175584183
TD	Spe	C	2.515845813767403
TD	Spe	C	4.859243936250166
TD	Spe	C	3.7932747589669042
TD	Spe	C	0.04608984834613847
TD	Spe	C	0.07402582838608213
TD	Spe	C	2.6858747941134387
TD	Spe	C	2.1511552610333635
TD	Spe	C	3.8889557862531676
TD	Spe	C	2.3827761077942506
TD	Spe	C	2.705622767058695
TD	Spe	C	0.10336760385385187
TD	Spe	C	3.707869760350569
TD	Spe	C	4.211827088593328
TD	Spe	C	0.6776472995631304
TD	Spe	C	1.5134383595631569
TD	Spe	C	0.2143818143341498
TD	Spe	C	4.335948446140419
TD	Spe	A	1.9577261261595793
TD	Spe	A	2.163597431145514
TD	Spe	A	1.2838788166823139
TD	Spe	A	0.4389075961483167
TD	Spe	A	3.591108356808775
TD	Spe	A	4.844367373125036
TD	Spe	A	7.211115078563453
TD	Spe	A	2.2735087781578445
TD	Spe	A	2.025620520747273
TD	Spe	A	2.406241951547143
TD	Spe	A	7.847275453815445
TD	Spe	A	1.8698287101933784
TD	Spe	A	6.161695552037701
TD	Spe	A	2.607437202394722
TD	Spe	A	3.902518623093127
TD	Spe	A	5.148127486553654
TD	Spe	A	3.0737624329500823
TD	Spe	A	5.129551463775199
TD	Spe	A	1.4266563093883184
TD	Spe	A	5.625112196351604
TD	Spe	A	6.314717999782577
TD	Spe	A	1.2639230926979124
TD	Spe	A	0.27180612130404863
TD	Spe	A	3.3045138405577394
TD	Spe	A	3.9525115778661295
TD	Spe	A	1.9455735579959226
TD	Spe	A	2.456917040652963
TD	Spe	A	6.950831175002312
TD	Spe	A	1.2026239628538655
TD	Spe	A	6.665046437087926
TD	Spe	A	3.675445765053934
TD	Spe	A	3.112850982396058
TD	Spe	A	4.290814958024915
TD	Spe	A	3.1134189661602902
TD	Spe	A	2.915953453201197
TD	Spe	A	0.9191871276821003
TD	Spe	A	1.241521108322541
TD	Spe	A	2.6391875077116724
TD	Spe	A	4.552082095147244
TD	Spe	A	0.35262501967488735
TD	Spe	A	4.661501862315979
TD	Spe	A	2.8421740828789592
TD	Spe	A	2.775326794469939
TD	Spe	A	2.8476823847915336
TD	Spe	A	3.1831317123623597
TD	Spe	A	3.6669405143118117
TD	Spe	A	5.625112196351604
TD	Spe	A	7.008670457251328
TD	Spe	A	4.428337960473801
TD	Spe	A	1.4266563093883184
TD	Spe	A	2.1361171054901082
TD	Spe	A	2.014093334341246
TD	Spe	A	2.4949256053238114
TD	Spe	A	3.591108356808775
TD	Spe	A	2.1281971521328633
TD	Spe	A	3.5212605491540923
TD	Spe	A	4.923556539274792
TD	Spe	A	3.419783387379793
TD	Spe	A	3.1332486827059562
TD	Spe	A	4.016032863773032
TD	Spe	A	5.34527963548064
TD	Spe	A	1.045582643534225
TD	Spe	A	4.134308284797475
TD	Spe	A	0.8067840514884402
TD	Spe	A	1.6718656563337666
